Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;GestaoOperacional;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoCondicaoEstabilidadeRPSB;SituacaoDeclaracaoConformidadeOperacionalidade;SituacaoOperacionalFormatado;StatusEmbargo
9462;Santa Maria;JOSE MARIA OTAVIO MARTINS DUARTE;***;-15°38'52.670";-56°22'52.820";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;8,00;293.202,00;5 - Alteamento por linha de centro;Alto;Alto;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Não Enviado;Campanha 2024 - Atestado;Ativa;Embargada
10287;SANTA RITA;ADRIANO JOSE DE MOURA SOUSA;***;-14°24'57.500";-48°15'19.930";Sul do Equador;NIQUELÂNDIA;GO;Minério de Ouro Secundário;12,00;90.000,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;-; - ;-;Inativa;Embargada
8606;SANTA TERESA;NOVELIS DO BRASIL LTDA.;60.561.800/0001-03;-21°28'01.900";-42°53'09.500";Sul do Equador;DESCOBERTO;MG;Bauxita Grau Metalúrgico;11,33;200.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8836;Santa Tereza;Jeová Barbosa de Morais;***;-15°52'21.100";-56°10'19.900";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Aluvião Aurífero;28,00;671.803,89;2 - Alteamento a jusante;Médio;Médio;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
9420;Santa Tereza II;Jeová Barbosa de Morais;***;-15°52'28.649";-56°09'59.637";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;-;5,00;150.000,00;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8335;Santana;VALE S.A.;33.592.510/0001-54;-19°33'18.339";-43°09'39.105";Sul do Equador;ITABIRA;MG;-;52,13;13.569.698,10;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8743;SANTO ANTÔNIO;NIKI MINERACAO, COMERCIO E EXPORTACAO LTDA.;08.667.139/0001-03;-19°32'43.650";-43°01'51.370";Sul do Equador;ANTÔNIO DIAS;MG;-;13,00;150.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10293;SÃO RAFAEL;SIDNEI RAFAEL DE SOUZA;***;-16°05'49.260";-56°33'53.430";Sul do Equador;POCONÉ;MT;Areia;3,00;900.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9244;Sedimentação de finos;EXTRAÇÃO E COMÉRCIO DE AREIA BOFETE LTDA;69.018.919/0001-09;-23°07'15.000";-48°13'35.400";Sul do Equador;BOFETE;SP;Areia;10,00;290.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9717;SERRA;COOPERATIVA DE EXTRACAO DE METAIS E PEDRAS PRECIOSAS DE PONTES E LACERDA-MT;21.046.611/0001-40;-14°41'39.584";-59°43'44.833";Sul do Equador;VILA BELA DA SANTÍSSIMA TRINDADE;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
10188;Sistema de Contenção de Sedimentos Pinta Bem;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;18.565.382/0001-66;-19°58'01.020";-43°28'30.140";Sul do Equador;SANTA BÁRBARA;MG;-;3,00;35.107,01;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8710;Sítio Horii;EMPRESA DE MINERACAO HORII LTDA;52.573.227/0001-20;-23°37'20.002";-46°14'54.844";Sul do Equador;MOGI DAS CRUZES;SP;Caulim;21,81;117.462,80;10 - Alteamento a montante;Médio;Baixo;B;Sim;Sem emergência;-; - ;-;Inativa;Embargada
9686;SOL NASCENTE;COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN;26.021.163/0001-44;-09°37'10.790";-63°03'58.220";Sul do Equador;RIO CRESPO;RO;Aluvião Estanífero;4,20;2.252,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10252;SP-24A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'10.484";-56°29'50.159";Sul do Equador;ORIXIMINÁ;PA;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
10253;SP-24B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'08.381";-56°30'08.511";Sul do Equador;ORIXIMINÁ;PA;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
10254;SP-24C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'24.409";-56°30'00.188";Sul do Equador;ORIXIMINÁ;PA;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
9545;SP-25A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'09.850";-56°29'32.130";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;79.611,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
10066;SP-25B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'19.180";-56°29'14.460";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;43.440,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
10067;SP-25C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'25.900";-56°29'30.730";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;665.862,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8560;SP1;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'58.500";-56°25'05.400";Sul do Equador;ORIXIMINÁ;PA;Argila;18,00;2.020.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8561;SP10;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'00.600";-56°27'09.600";Sul do Equador;ORIXIMINÁ;PA;Argila;16,00;7.401.150,00;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8562;SP11;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.500";-56°27'47.800";Sul do Equador;ORIXIMINÁ;PA;Argila;23,90;7.164.056,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8563;SP12;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'14.300";-56°28'05.700";Sul do Equador;ORIXIMINÁ;PA;Argila;18,75;5.385.551,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8565;SP13;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'34.600";-56°28'02.300";Sul do Equador;ORIXIMINÁ;PA;Argila;15,00;2.827.099,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8566;SP14;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'55.500";-56°28'13.000";Sul do Equador;ORIXIMINÁ;PA;Argila;22,40;3.334.256,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8567;SP15;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'59.600";-56°28'31.500";Sul do Equador;ORIXIMINÁ;PA;Argila;20,50;5.123.214,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8575;SP16;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'38.000";-56°28'34.000";Sul do Equador;ORIXIMINÁ;PA;Argila;18,00;8.259.202,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9457;SP19;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'51.144";-56°28'08.144";Sul do Equador;ORIXIMINÁ;PA;Argila;22,30;1.549.212,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8577;SP2_3;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'04.900";-56°24'13.300";Sul do Equador;ORIXIMINÁ;PA;Argila;23,20;5.930.000,00;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8578;SP4 Norte;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'05.300";-56°25'37.400";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;6.591.525,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8579;SP4 Sul;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'26.200";-56°25'37.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,50;5.561.881,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Inativa;Não Embargada
8581;SP5 Leste;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.700";-56°26'07.500";Sul do Equador;ORIXIMINÁ;PA;Argila;19,00;4.862.470,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8588;SP5 Oeste;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'58.200";-56°26'40.400";Sul do Equador;ORIXIMINÁ;PA;Argila;23,00;7.307.263,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8590;SP6;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'34.800";-56°25'27.400";Sul do Equador;ORIXIMINÁ;PA;Argila;16,50;452.668,00;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8595;SP7A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'17.600";-56°26'03.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;3.307.567,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8596;SP7B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'11.000";-56°26'24.300";Sul do Equador;ORIXIMINÁ;PA;Argila;22,60;6.104.349,00;5 - Alteamento por linha de centro;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8597;SP7C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'10.900";-56°26'41.600";Sul do Equador;ORIXIMINÁ;PA;Argila;31,70;8.166.900,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8598;SP8;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'24.500";-56°27'10.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,00;13.390.089,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8599;SP9;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'29.700";-56°27'39.300";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;10.304.201,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8600;SP9A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'06.700";-56°27'44.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;2.273.801,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9693;SR.PEDRINHO;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'22.320";-59°21'30.660";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;7,00;15.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9973;STC03;Valdinei Mauro de Souza;***;-16°18'19.920";-56°43'56.950";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;14,00;452.912,88;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8376;Sul (Córrego do Canal);VALE S.A.;33.592.510/0001-54;-19°53'02.310";-43°23'08.448";Sul do Equador;SÃO GONÇALO DO RIO ABAIXO;MG;Minério de Ferro;83,00;58.841.522,26;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8430;Sul Inferior;VALE S.A.;33.592.510/0001-54;-19°58'32.614";-43°36'02.511";Sul do Equador;BARÃO DE COCAIS;MG;-;35,00;554.992,40;0 - Etapa única;Baixo;Alto;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8621;Sul Pilha;VALE S.A.;33.592.510/0001-54;-06°28'41.600";-50°19'16.900";Sul do Equador;CANAÃ DOS CARAJÁS;PA;-;9,02;26.260,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8389;Sul Superior;VALE S.A.;33.592.510/0001-54;-19°58'12.632";-43°35'48.721";Sul do Equador;BARÃO DE COCAIS;MG;Minério de Ferro;81,00;5.940.566,30;10 - Alteamento a montante;Alto;Alto;B;Sim;Nível de Emergência 2;2º Campanha 2024 - Não Atestado;Não Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Embargada
10227;Sump da Pilha 1;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°49'07.700";-43°42'38.840";Sul do Equador;SABARÁ;MG;-;9,10;5.921,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8777;SUMP DE CONTENÇÃO DE SEDIMENTOS;EMPRESA DE MINERACAO ESPERANCA S A;33.300.971/0001-06;-20°06'39.300";-44°13'26.700";Sul do Equador;BRUMADINHO;MG;-;8,90;12.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9576;T G de Souza;ESTANCIA SESMARIA BOM JARDIM LTDA;33.145.324/0001-77;-15°41'32.910";-56°21'55.801";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Secundário;4,00;119.606,25;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado; - ;-;Inativa;Embargada
8549;TABOÃO 01;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'53.400";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;11,70;350.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8550;TABOÃO 02;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'43.800";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;5,00;556.508,40;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9029;Taboquinha 01 - Crente;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°11'55.300";-63°04'30.500";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;2.612.501,90;10 - Alteamento a montante;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9030;Taboquinha 02 - Serra Azul;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'15.700";-63°05'04.400";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;2.111.619,25;10 - Alteamento a montante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9031;Taboquinha 03;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'19.954";-63°05'01.035";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;9,00;1.600.573,32;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9032;Taboquinha 04;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'39.100";-63°05'11.000";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;20,00;1.731.515,14;0 - Etapa única;Médio;Médio;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9709;Tadeu;João Gabriel Guizzo;***;-15°56'43.650";-56°11'19.390";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8300;TANQUE DE DECANTAÇÃO;PEDREIRAS BAHIA LTDA;34.089.417/0001-94;-12°51'24.400";-38°24'15.900";Sul do Equador;SIMÕES FILHO;BA;-;2,00;3.000,00;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8489;TANQUE DE DECANTAÇÃO;T B K - MINERACAO LIMITADA;07.707.446/0001-08;-22°56'18.300";-47°14'24.900";Sul do Equador;MONTE MOR;SP;-;12,00;14.460,00;5 - Alteamento por linha de centro;Médio;Médio;B;Sim;Sem emergência;-; - ;-;Ativa;Não Embargada
8747;TANQUE DE DECANTAÇÃO;Mineração Santa Luzia de Aguaí Ltda;03.716.256/0001-98;-21°59'46.400";-47°10'06.900";Sul do Equador;AGUAÍ;SP;-;3,00;35.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8546;TANQUE DE DECANTAÇÃO;MINERACAO DO VALE LTDA;53.959.318/0001-60;-22°11'31.500";-47°33'05.500";Sul do Equador;CORUMBATAÍ;SP;Argila Arenosa;7,00;704.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
8748;TANQUE DE DECANTAÇÃO 2;Mineração Santa Luzia de Aguaí Ltda;03.716.256/0001-98;-21°59'46.200";-47°10'04.100";Sul do Equador;AGUAÍ;SP;-;3,00;40.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8610;TANQUE DE LAMA ;CONCRESAND MINERACAO E TRANSPORTE LTDA;03.833.915/0001-76;-23°11'18.600";-48°21'04.800";Sul do Equador;BOFETE;SP;Argila Arenosa;14,40;268.926,00;10 - Alteamento a montante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Desembargada
8434;Tanque Específico IX-B;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'27.000";-46°52'45.000";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;15,00;1.010.995,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8436;Tanque Específico X;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'31.800";-46°53'16.200";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;30,00;1.188.168,57;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8437;Tanque Específico XI;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'20.400";-46°53'00.000";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;11,80;530.359,06;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8438;Tanque Específico XII;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'56.400";-46°53'55.800";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;60,00;11.890.013,05;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8855;Tanque Fundo;Humberto Covezzi;***;-15°59'15.130";-56°18'49.880";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;15,00;1.267.291,33;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9051;TAP D;MINA TUCANO LTDA.;05.642.709/0001-04;00°50'71.400";-51°53'17.500";Norte do Equador;PEDRA BRANCA DO AMAPARI;AP;Minério de Ouro Primário;36,00;6.280.000,00;2 - Alteamento a jusante;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8249;Taquaras;VALE S.A.;33.592.510/0001-54;-20°02'21.600";-43°55'44.900";Sul do Equador;NOVA LIMA;MG;-;25,00;151.972,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9897;TARUMÃ II;alex henrique cruz;***;-16°13'08.406";-56°36'43.285";Sul do Equador;POCONÉ;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8870;TB01;VM MINERACAO LTDA;03.121.422/0001-03;-15°57'26.000";-56°28'52.640";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;28,00;935.493,93;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Inativa;Não Embargada
9849;TB04;MINERACAO TANQUE BELO LTDA;51.079.953/0001-28;-15°58'45.620";-56°29'27.430";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
8951;TD2;DISK-BASE EXT.DE AREIA E COM.DE MAT.P/CONST.LTDA;62.136.189/0001-00;-23°34'46.419";-47°49'45.677";Sul do Equador;ALAMBARI;SP;Areia;14,80;1.800,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
8204;Timbopeba;VALE S.A.;33.592.510/0001-54;-20°16'13.852";-43°29'46.447";Sul do Equador;OURO PRETO;MG;Minério de Ferro;65,24;24.993.849,49;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8601;TP1;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'54.400";-56°24'39.900";Sul do Equador;ORIXIMINÁ;PA;Argila;21,90;8.081.753,00;0 - Etapa única;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8602;TP2;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'35.400";-56°26'16.800";Sul do Equador;ORIXIMINÁ;PA;Argila;19,50;8.260.101,00;0 - Etapa única;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9289;TP3;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'16.000";-56°28'21.000";Sul do Equador;ORIXIMINÁ;PA;Argila;17,00;613.739,00;2 - Alteamento a jusante;Baixo;Médio;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
10119;TQ 6301 A - POND 1 A;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'06.820";-42°16'54.130";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;38.970,00;0 - Etapa única;Médio;Médio;A;Sim;Sem emergência;Extraordinária ou Exigência de Fiscalização - Atestado; - ;-;Inativa;Não Embargada
10120;TQ 6301 B - POND 1 B;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'05.090";-42°16'52.210";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;38.970,00;0 - Etapa única;Médio;Médio;A;Sim;Sem emergência;Extraordinária ou Exigência de Fiscalização - Atestado; - ;-;Inativa;Não Embargada
10121;TQ 6302 - POND 2;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'09.390";-42°16'57.430";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;92.000,00;0 - Etapa única;Médio;Médio;A;Sim;Sem emergência;Extraordinária ou Exigência de Fiscalização - Atestado; - ;-;Ativa;Não Embargada
10122;TQ 6303 - POND 3;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'09.990";-42°17'03.420";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;67.491,00;0 - Etapa única;Médio;Médio;A;Sim;Sem emergência;Extraordinária ou Exigência de Fiscalização - Atestado; - ;-;Ativa;Não Embargada
10272;TQ 63201 - Pré Bacia Cachoeira;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°49'46.820";-42°17'14.530";Sul do Equador;CAETITÉ;BA;-;9,90;4.022,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
